0.7229,279.23,228.57,94.118,77.834
2.0045,197.16,175.76,51.773,60.193
1.6099,250.15,216.79,90.083,82.579
2.3812,205.76,181.83,80.233,81.037
2.0769,189.46,189.22,63.999,64.03
2.3892,222.8,182.87,25.128,39.118
2.7053,98.593,102.22,18.75,32.448
2.3763,105.41,105.3,22.989,32.674
2.6724,118.6,115.88,37.569,40.702
2.6329,194.62,153.92,24.51,37.628
2.4634,122.35,138.65,68.478,64.501
2.7056,283.39,214.65,71.255,63.855
2.4944,272.56,217.03,55.556,52.793
2.4702,139.29,143.2,33.523,50.085
2.1465,161.89,157.51,89.333,80.238
2.0626,231.23,196.17,89.362,85.535
1.8281,254.28,200.39,88.889,82.146
0.74231,83.567,116.5,40.351,55.243
1.5853,59.205,91.638,38.532,46.061
1.4652,25.539,37.047,24.37,36.074
1.7418,58.192,65.272,55.285,59.876
0.82888,121.13,106,90.909,83.614
3.2448,60.128,66.918,58.929,55.11
2.7058,24.884,36.513,40.373,46.153
2.8776,63.424,61.379,68.966,64.604
2.5192,93.961,87.918,82.514,79.106
3.0431,82.988,108.87,77.885,75.94
3.626,66.762,66.711,66.798,67.626
3.1753,83.176,78.773,82.949,78.207
2.4233,72.377,74.053,73.099,73.003
3.4903,82.002,92.211,91.739,84.126
2.6203,49.519,60.769,41.243,55.073
2.9904,87.971,75.855,86.603,73.32
2.8746,53.901,61.726,52.778,61.277
3.2358,139.83,134.82,86.636,78.311
2.7439,91.357,84.034,90.476,78.322
2.905,55,59.94,36.232,49.774
3.2974,50.758,58.078,53.15,58.08
3.1276,66.344,80.014,70.833,60.43
3.1503,43.501,58.022,50.22,59.265
3.0078,76.616,68.358,84.946,73.01
3.0277,68.585,68.446,64.017,67.89
2.7744,44.213,57.771,48.98,53.582
2.6939,41.516,49.156,49.223,55.281
3.1824,66.776,68.021,77.447,74.449
3.3502,79.335,76.986,78.926,77.561
3.1974,99.052,91.48,90,67.762
3.5454,78.702,76.588,71.008,69.634
2.8631,99.946,89.83,95.238,87.29
3.1267,59.212,70.281,64.975,72.918
3.0171,49.381,73.627,43.902,46.22
3.3286,78.756,76.922,30.455,44.191
3.1629,87.889,83.833,83.186,76.407
3.2325,87.361,82.705,84.018,81.816
2.9065,83.08,89.024,79.082,66.336
3.0623,62.487,62.999,33.921,39.299
3.4619,70.282,70.225,52.72,52.746
3.1682,56.601,68.042,70.244,73.368
2.4416,92.993,106.14,58.974,64.574
2.9305,61.066,63.623,65.803,59.642
3.6022,40.151,49.63,6.5868,25.377
3.1933,95.805,80.297,91.928,69.295
2.3291,74.253,86.614,77.07,66.287
2.6402,49.869,50.893,52.514,44.535
3.0779,31.758,42.752,38.182,34.636
3.1524,61.831,63.771,11.489,31.841
3.1547,33.262,78.606,7.0175,28.835
2.7212,73.414,66.768,8.4112,28.993
3.2514,65.606,71.115,69.159,65.62
2.6879,99.669,89.79,95.628,81.353
3.4694,81.881,95.502,82.54,69.062
2.7324,85.776,85.807,89,81.016
2.6755,102.63,97.37,92.553,91.024
2.5919,93.239,92.198,91.716,90.063
3.5451,81.653,100.28,72.034,73.882
3.2923,106.69,97.764,96.053,90.697
2.3495,96.687,96.97,94.805,93.157
2.1768,95.559,94.278,92.547,91.245
3.0178,79.069,101.96,68.5,68.798
3.416,71.284,73.048,73.913,71.006
2.8253,85.684,86.066,81.122,83.655
2.221,85.319,85.239,86.38,86.423
2.4261,122.81,121.52,83.832,74.842
2.9032,35.094,56.445,6.6667,36.459
3.5769,65.051,67.258,77.912,74.324
1.9473,94.982,87.823,93.939,89.709
1.5221,111.25,111.13,81,71.57
1.6857,60.487,62.412,71.681,65.701
1.7834,50.237,56.803,61.017,67.285
0.81201,77.979,74.957,83.333,81.232
