1.0227,142.66,123.91,89.474,84.602
2.2674,107.92,99.774,86.31,76.702
2.9844,112.5,90.909,54.95,53.472
2.7898,93.382,87.873,72.34,60.394
2.9065,171.37,134.2,72.277,69.207
3.112,116.29,100.45,67.647,65.507
3.3776,63.371,63.491,88.362,74.79
3.518,89.766,85.959,90.98,86.083
3.1459,82.676,81.879,67.782,67.384
3.0561,73.18,74.877,16.279,37.637
2.7463,88.747,87.667,63.132,63.16
2.3101,112.42,93.459,75.882,72.061
2.4581,60.943,61.059,70.349,68.603
2.4781,76.327,73.104,96.667,87.695
1.9728,89.696,100.42,94.815,90.315
2.1869,178.68,147.87,57.516,72.192
2.1838,117.53,118.69,92.157,84.135
0.94004,106.67,105.77,44.118,55.903
1.3658,126.29,120.56,48.78,56.943
1.2841,132.9,125.74,95.69,86.302
2.2828,63.551,63.264,63.19,58.092
1.693,19.341,26.835,19.853,28.367
2.1238,40.668,41.355,46.763,43.51
3.5979,29.648,42.271,41.221,42.979
4.1811,13.297,22.846,17.606,25.286
3.5136,32.531,38.686,39.095,39.993
2.8557,103.55,82.242,77.778,67.433
2.6522,80.12,84.796,68,72.016
1.8358,87.569,87.731,74.295,74.327
3.8112,1.4345,26.001,4.9057,24.047
3.518,42.178,45.271,35.827,33.624
3.1023,48.01,48.104,28.018,28.032
2.5912,30.055,44.822,35.87,40.798
3.071,76.817,68.797,74.672,63.707
3.6242,97.725,82.973,85.099,74.735
2.9231,84.861,86.903,69.784,73.456
1.8279,96.675,95.21,86.719,84.858
3.138,31.508,53.158,37.5,47.822
3.5536,79.711,70.454,80.972,65.604
3.6632,104.49,92.272,21.012,37.86
3.4488,65.506,61.149,18.699,29.116
3.6352,-30.157,19.377,8.6806,36.016
2.9799,88.834,79.899,80.833,76.431
3.3039,57.524,70.096,53.077,64.172
3.3663,107.38,94.984,93.416,83.021
3.2683,84.655,88.688,81.78,78.454
3.5145,70.212,75.68,80.617,71.559
3.8498,96.991,86.481,90.421,77.807
3.2398,99.581,99.214,72.857,72.792
4.1019,101.19,90.302,89.583,76.643
3.5296,81.855,78.93,85.657,81.701
2.5959,105.53,98.505,94.149,92.133
3.0595,93.356,87.618,96.25,88.558
3.1577,47.139,60.324,48.016,57.473
3.1307,97.39,83.739,75.096,65.842
3.428,75.856,78.246,38.29,54.152
1.5697,105.53,94.63,93.913,77.935
3.6153,-0.036698,32.791,7.6433,36.972
3.7192,64.104,64.945,78.039,73.778
3.3037,90.15,91.533,89.45,88.419
3.0845,102.38,99.489,95.283,93.337
3.7638,96.683,94.892,91.506,90.365
3.6671,86.039,85.242,93.307,89.393
2.8019,97.016,88.017,92.611,88.771
2.9644,77.003,69.934,88.073,76.229
3.466,33.152,47.212,14.231,35.589
3.6747,42.859,55.471,44.891,50.801
3.9936,75.763,73.516,85.83,72.979
2.5196,76.363,75.076,29.53,44.667
3.335,47.459,55.037,51.131,60.166
3.1366,66.471,73.295,73.934,77.501
3.9294,93.644,92.852,95.556,92.495
3.4982,93.329,94.984,86.498,88.948
3.8303,87.774,87.242,82.197,84.254
3.1686,68.854,68.141,78.924,76.883
3.2808,40.047,55.391,54.032,66.063
3.406,50.507,54.706,57.014,59.367
2.8533,63.368,65.291,63.158,63.956
3.364,77.287,69.058,64.835,60.902
3.1188,72.785,65.897,73.485,65.666
3.9013,47.795,56.243,54.51,51.203
1.4527,62.079,64.282,35.031,35.047
3.4582,105.69,95.243,93.952,87.754
3.1181,101.7,95.299,93.396,89.167
2.9112,109.76,102.43,95.146,92.666
3.786,103.92,99.256,96.899,93.132
3.7059,101.34,89.136,95.161,86.07
3.2191,53.141,60.341,65.421,68.452
3.1115,74.011,71.699,79.452,77.26
3.8773,88.091,81.752,93.496,85.901
