0.69428,105.54,95.831,87.5,82.244
1.5817,108.88,106.12,93.443,91.61
1.7089,34.809,49.681,38.636,50.189
2.5565,97.926,92.224,88.517,82.646
1.522,113.9,109.43,91.724,91.388
1.9698,42.19,37.441,49.306,43.996
2.5387,43.661,51.012,44.811,52.174
2.1096,105.42,95.89,93.038,86.554
2.0451,31.361,32.538,40.625,40.684
2.8758,12.274,27.301,20.093,34.118
2.3173,74.25,65.373,82.456,70.557
2.0318,39.18,37.187,47.02,42.023
2.818,44.191,40.42,46.696,43.225
2.2506,48.913,48.781,53.022,53.015
1.9315,26.703,32.435,13.793,26.116
2.438,27.166,40.457,34,41.489
2.4213,64.938,63.499,62.842,61.534
2.011,54.207,52.863,50.658,45.687
2.5038,106.44,82.427,85.915,69.59
2.1908,83.059,81.983,79.012,75.888
2.1494,44.576,50.365,19.255,33.72
2.9291,32.42,52.152,41.346,52.739
1.6029,120.44,98.26,94.853,84.479
1.8325,44.52,52.541,43.75,48.25
2.5079,74.791,72.009,67.677,67.992
1.5037,71.173,73.953,81.356,77.594
1.6823,107.99,94.629,91.781,84.153
2.8978,87.257,87.284,84.084,84.542
0.91623,95.073,94.891,95.522,92.889
0.98081,91.165,90.851,89.803,89.783
