0.83614,65.605,68.106,64.615,63.497
1.9558,113.6,99.919,95.714,85.92
2.0865,113.18,107.52,72.535,77.536
2.6307,119.91,108.58,93.75,84.616
2.8027,94.459,91.884,49.275,63.274
2.6714,61.148,73.034,50,61.486
2.8752,97.297,97.014,78.714,78.712
3.027,140.33,120.54,93.069,88.247
3.4193,118.75,102.33,75.309,63.492
3.105,123.56,105.82,10.04,21.368
3.456,72.798,69.506,37.705,32.452
3.7267,75.183,72.244,54.231,55.976
3.5377,118.68,110.43,84.733,78.657
3.6059,147.58,122.43,51.321,59.268
3.335,88.565,88.308,60.788,60.787
3.8984,77.855,69.407,47.697,49.978
3.8561,35.411,49.675,25.51,34.816
3.8515,118.46,94.715,66.78,62.225
3.6612,140.63,123.34,64.684,64.131
3.4603,111.23,112.1,78.277,70.527
3.3122,134.71,125.09,60.392,71.215
2.947,154.45,129.54,89.381,80.707
2.7176,92.848,93.332,60.204,61.89
0.99383,145.15,116.23,74.39,65.251
1.3109,26.377,43.422,9.5745,33.827
1.6168,72.471,62.113,78.512,64.75
1.6883,50.511,50.311,44.218,49.601
3.1279,78.432,71.334,79.621,71.182
3.7405,32.793,44.031,43.023,50.798
3.8944,35.422,45.741,35.496,48.512
3.6994,60.825,58.832,73.684,67.759
2.6535,37.321,50.224,48.108,60.039
3.8557,63.282,73.647,68.165,72.049
3.9395,55.764,59.608,60.985,64.15
3.2933,76.09,68.958,87.446,76.592
3.1552,82.873,71.344,85.849,77.144
2.9663,76.145,69.646,83.663,77.777
4.2626,79.393,68.616,82.432,71.968
3.2798,73.254,70.346,62.724,63.539
3.9192,98.565,87.029,93.704,81.714
3.1622,70.771,67.836,80.392,73.48
3.0426,77.709,72.32,69.34,69.795
3.7395,45.506,54.646,55.336,60.131
3.4844,44.76,49.82,57.627,57.831
2.9759,38.558,42.443,34.483,39.965
3.5556,53.901,52.252,57.143,51.106
4.274,94.138,82.469,85,76.992
2.356,80.264,83.889,88.889,86.099
3.2321,81.58,78.433,83.111,76.634
3.2059,23.672,49.058,28.44,51.982
2.8974,86.474,80.7,88.06,80.669
3.6671,102.84,85.644,92.032,80.059
4.0241,18.957,31.613,6.8702,26.715
3.2132,17.213,24.989,16.863,23.801
3.1332,28.383,39.761,14.218,33.512
4.0259,77.375,71.965,87.149,76.938
3.3766,91.651,86.743,87.795,81.644
1.3602,85.958,84.436,71.574,71.572
2.7499,83.407,81.781,93.814,83.729
3.4385,72.779,72.383,72.614,74.087
4.1073,86.286,77.884,88.542,80.253
3.3421,86.482,75.623,90.141,80.274
3.5918,47.336,48.924,54.406,54.201
3.8691,40.457,39.553,54.864,47.515
3.0153,48.128,51.566,54.412,57.159
3.1317,57.909,64.419,68.5,72.073
3.6003,71.238,74.63,70.037,74.129
2.198,75.756,75.536,38.037,54.186
3.383,90.417,87.114,93.074,85.761
3.7929,68.712,69.631,69.349,69.708
3.5108,62.406,61.906,61.475,62.144
2.9852,39.764,51.409,57.065,63.38
3.0849,28.52,43.332,40.284,52.794
3.802,30.993,45.276,39.394,52.424
3.8509,79.575,72.146,80.315,75.413
3.1645,93.611,86.694,93.488,87.683
3.4072,105.94,89.387,96.552,86.903
2.8486,54.177,58.776,84.239,74.371
3.8102,60.465,70.782,76.981,73.003
3.8638,55.628,56.003,28.464,43.709
3.1716,42.91,53.938,54.128,59.11
2.9626,76.669,69.586,80.676,74.226
3.2588,99.012,85.955,95.175,85.127
4.0064,92.862,87.139,93.75,88.594
3.4846,77.565,80.817,79.399,83.306
