3.133,-83.429,-45.707,24.845,34.78
9.7994,-83.429,-35.026,71.809,65.464
13.516,-3.2864,11.976,78.559,73.478
9.6817,48.645,52.441,61.89,65.716
12.71,51.549,51.391,69.95,61.68
12.907,38.654,39.872,48.574,47.842
11.86,0,21.576,33.888,40.87
13.179,0,28.155,36.373,42.275
12.052,37.056,53.658,31.796,37.07
10.799,56.412,58.715,27.928,31.346
8.4839,78.727,72.079,37.327,43.737
5.8087,64.353,64.02,63.495,60.981
10.563,32.16,47.31,77.528,71.847
2.8389,33.729,37.153,80.755,71.609
1.2706,33.729,38.3,80.755,78.406
1.9343,-46.771,-31.86,6.0403,22.659
1.5578,-43.387,-19.848,6.1069,25.196
1.9624,1.2367,1.1681,45.783,42.272
2.5079,-43.662,-11.833,8.6957,36.145
2.5886,-43.662,-30.192,69.652,62.054
1.5038,-43.662,-33.773,57.143,59.263
1.0227,142.66,118.63,89.474,83.885
2.2674,107.92,98.728,86.31,79.553
2.9844,112.5,93.934,54.95,60.074
2.7898,93.382,87.877,72.34,66.227
2.9065,171.37,127.9,72.277,70.422
3.112,116.29,96.199,67.647,66.179
3.3776,63.371,58.747,88.362,71.577
3.518,89.766,80.892,90.98,81.487
3.1459,82.676,72.154,67.782,62.168
3.0561,73.18,68.938,16.279,35.349
2.7463,88.747,84.612,63.132,61.28
2.3101,112.42,95.708,75.882,73.091
2.4581,60.943,68.998,70.349,74.721
2.4781,76.327,76.947,96.667,89.751
1.9728,89.696,93.277,94.815,90.122
2.1869,178.68,135.53,57.516,68.142
2.1838,117.53,101.97,92.157,82.031
0.94004,106.67,97.308,44.118,59.802
1.3658,126.29,120.14,48.78,56.916
1.2841,132.9,125.3,95.69,86.263
0.83614,65.605,71.377,64.615,66.94
1.9558,113.6,96.924,95.714,82.851
2.0865,113.18,100.97,72.535,73.044
2.6307,119.91,109.7,93.75,87.076
2.8027,94.459,87.801,49.275,61.217
2.6714,61.148,65.892,50,55.789
2.8752,97.297,94.035,78.714,76.845
3.027,140.33,119.43,93.069,84.657
3.4193,118.75,101.03,75.309,64.473
3.105,123.56,101.04,10.04,30.224
3.456,72.798,65.46,37.705,38.528
3.7267,75.183,67.003,54.231,53.173
3.5377,118.68,103.32,84.733,77.538
3.6059,147.58,120.42,51.321,63.923
3.335,88.565,86.927,60.788,61.987
3.8984,77.855,66.465,47.697,47.142
3.8561,35.411,46.708,25.51,37.845
3.8515,118.46,89.991,66.78,60.438
3.6612,140.63,111.04,64.684,57.887
3.4603,111.23,101.31,78.277,67.575
3.3122,134.71,112.02,60.392,65.836
2.947,154.45,117.53,89.381,73.604
2.7176,92.848,87.534,60.204,59.785
0.99383,145.15,116.06,74.39,71.155
1.5968,0.52394,9.3687,7.563,8.8833
2.0262,9.3368,9.2589,13.816,16.306
2.5069,-38.869,-3.7975,12.291,25.263
2.275,35.879,35.771,33.52,39.531
2.0939,19.272,22.959,38.686,37.866
2.3883,19.842,19.752,33.596,33.595
1.202,-38.532,-17.348,3.1915,12.986
0.7229,279.23,205.5,94.118,81.623
2.0045,197.16,162.73,51.773,59.478
1.6099,250.15,184.2,90.083,81.029
2.3812,205.76,167.57,80.233,79.187
2.0769,189.46,160.85,63.999,66.84
2.3892,222.8,164.82,25.128,42.107
