1.1785,111.14,106.93,60.674,68.835
1.4861,115.89,107.98,92.126,85.734
2.436,65.888,74.772,70.391,72.341
2.2735,38.332,51.892,42.138,47.645
1.9021,58.179,58.237,21.29,34.326
1.684,75.942,70.919,76.923,66.556
2.1332,71.312,64.651,46.448,49.048
1.7305,63.488,65.4,23.684,34.098
1.8362,94.122,91.211,74.286,72.286
0.82562,131.85,105.75,95.522,80.638
2.1007,26.367,44.582,29.944,49.457
3.5228,74.171,72.688,83.75,66.655
4.4331,69.9,67.837,20.805,30.275
3.3034,38.323,49.663,41.132,46.212
1.9233,53.372,63.829,52.201,60.41
3.5628,94.85,91.284,28.75,43.467
3.6351,72.847,72.924,61.476,61.464
3.4516,87.609,74.243,93.274,71.711
3.3192,97.204,80.654,20.158,33.774
2.8586,48.569,48.615,32.937,33.302
3.8602,-21.954,7.6072,7.8864,23.872
2.7022,73.083,59.166,85.714,62.741
2.9374,85.403,85.497,50.98,57.481
3.2629,128.99,108.97,87.697,80.174
3.195,94.85,93.158,84.375,78.479
3.4,80.819,75.248,88.53,76.378
3.4098,6.107,35.196,12.451,34.102
3.8054,63.943,60.538,68.441,56.671
3.9552,43.999,46.94,44.406,47.925
3.2452,41.081,48.105,27.126,39.185
2.3397,86.882,81.281,24.691,41.009
1.4006,33.131,40.39,41.284,44.139
3.0506,33.131,44.92,38.768,45.797
3.93,41.814,58.808,53.333,57.387
3.5114,92.39,83.608,87.023,76.995
3.0487,74.069,76.355,70.445,68.986
3.3342,116.84,88.897,86.486,70.302
4.3859,41.075,51.709,46.026,54.419
3.6133,98.182,81.374,90.038,78.183
3.492,63.307,64.845,63.713,65.767
3.4528,61.222,59.734,77.155,68.142
2.7683,100.97,83.989,91.837,73.928
1.757,76.476,76.558,60.978,60.966
2.7803,98.584,85.024,69.853,66.043
2.9095,49.473,58.24,42.586,51.322
3.0438,40.918,47.988,43.511,44.404
3.0506,49.45,54.583,12.5,31.097
2.8512,33.785,45.907,34.884,42.742
3.9088,29.223,43.971,40.143,46.955
3.4499,61.757,61.95,70.539,63.403
3.8943,78.46,68.976,81.343,67.306
3.6259,52.32,50.573,50.417,51.451
2.9567,43.975,49.287,59.434,58.02
2.8678,106.39,99.423,94.309,83.912
3.2717,93.072,88.586,75.986,73.772
3.3492,51.984,57.741,48.263,51.662
2.4706,38.881,43.783,7.7778,26.461
3.2035,42.585,47.059,50.41,45.333
3.722,75.786,63.871,79.283,64.509
3.548,47.25,47.772,63.265,52.485
3.5039,63.399,55.196,9.6525,27.905
3.5685,29.578,40.409,29.487,38.961
3.5783,27.771,36.046,31.174,38.535
3.6101,14.043,24.935,4.3011,22.386
2.5821,70.382,78.479,64.063,70.664
2.4869,100.66,93.349,86,81.494
3.6029,100.69,90.626,91.633,83.084
3.9518,68.661,65.768,75.812,61.346
3.8695,61.507,63.797,18.021,37.898
3.0583,69.417,67.177,82.813,69.851
3.321,55.055,55.109,29.258,45.188
3.6976,18.518,35.211,28.745,37.866
3.1381,77.075,65.572,80,71.859
4.1301,63.395,54.492,78.746,64.192
3.3088,13.274,26.499,18.803,31.939
2.9676,104.09,84.844,82.89,72.082
2.7954,64.356,75.92,67.411,72.921
2.4536,107.36,96.284,91.099,85.731
3.2892,56.094,66.114,60.331,62.765
4.3031,81.517,66.588,22.973,33.025
3.4213,62.219,61.234,75.21,62.265
3.1115,40.133,50.232,41.905,52.585
4.1123,72.06,59.771,88.603,71.367
3.5212,62.98,64.556,76.889,76.479
3.9613,75.75,62.965,77.899,68.504
2.7994,31.986,39.011,45.685,48.998
2.798,60.263,60.827,49.145,52.704
2.7584,54.567,61.969,53.07,58.321
3.6657,96.464,81.538,91.506,77.849
4.495,21.187,41.269,23.208,37.624
3.3941,21.552,28.185,26.05,25.231
3.1312,39.436,43.841,43.119,43.899
3.6991,71.711,55.218,81.452,65.403
3.5552,-16.007,11.452,6.1224,29.235
4.3044,44.739,47.143,54.452,57.354
3.9374,45.408,50.531,53.676,54.864
3.6117,62.87,58.615,66.935,63.19
3.2915,63.038,58.576,87.264,70.216
3.1675,35.725,49.028,37.546,49.051
3.4726,95.727,83.785,89.6,78.403
3.4628,85.273,78.388,90.95,77.915
3.4692,32.421,39.359,11.814,29.665
4.0127,12.566,26.344,19.366,32.202
4.2854,26.807,35.256,39.262,45.05
3.7218,34.191,39.732,44.269,48.765
3.6951,76.544,71.822,80.309,72.997
3.4209,28.382,45.396,6.0897,31.973
3.1492,55.202,59.23,53.153,56.568
2.7888,17.703,38.869,21.839,38.509
2.756,74.416,74.893,54.618,60.291
2.9735,92.826,92.93,83.223,83.207
3.2595,100.57,84.374,90.661,78.282
3.1459,50.045,49.658,70.638,60.527
3.9627,66.177,55.04,68.705,55.197
3.2776,48.782,52.556,52.402,55.148
4.0377,104.96,87.703,95.273,82.725
3.613,95.274,96.554,95.516,94.083
3.2769,106.1,92.748,96.121,85.899
3.2256,80.882,82.089,84.052,81.528
2.698,55.664,63.893,53.846,53.31
3.2174,101.93,92.015,84.8,76.704
2.9683,108.15,98.406,90.283,83.86
3.9519,41.403,57.571,48.45,56.351
3.4327,33.287,46.423,41.445,44.574
3.6954,78.275,62.025,7.9245,20.366
3.9066,34.418,48.592,33.942,43.327
3.7719,106.11,94.527,94.697,86.213
3.3379,105.22,98.109,96.218,89.84
3.4758,74.829,78.764,87.111,80.767
3.1335,90.294,82.825,82.819,75.961
1.3224,78.249,78.333,54.119,54.109
3.0846,115.59,105.81,84.828,80.774
3.8991,99.808,94.753,90.244,83.436
3.1453,85.596,73.923,82.609,69.349
3.2238,46.561,51.119,6.2241,25.964
2.8355,46.311,47.161,55.978,41.873
3.1886,14.513,28.56,15.487,24.92
3.6477,48.16,56.715,53.409,56.876
3.6547,97.523,90.773,93.033,83.442
3.8645,36.205,57.573,10,41.263
3.3052,62.751,58.217,54.694,51.422
2.1811,123.48,109.22,92.67,84.711
3.3187,39.937,55.33,39.394,52.93
3.7988,59.256,56.226,69.776,58.989
2.9833,53.955,50.776,53.306,48.721
2.3905,22.336,35.685,20.5,34.288
2.804,88.497,80.292,75.909,72.056
4.3935,109.7,95.03,95.938,84.399
3.7527,54.083,58.069,60.526,58.8
2.6296,24.496,37.951,32.813,43.235
2.1842,15.612,31.015,24.224,36.534
3.1382,70.68,67.635,62.044,61.908
3.2965,66.395,70.346,69.925,68.298
3.578,96.389,96.958,93.704,91.32
3.2806,108.44,104.01,94.488,93.159
3.4344,82.293,86.329,79.032,81.293
2.6836,64.037,65.502,66.667,66.727
1.7804,120.79,105.19,91.503,87.02
3.5966,92.492,97.036,95.673,94.756
3.8186,95.773,97.462,94.624,94.616
3.5936,103.43,100.91,93.411,91.146
2.0077,109.25,99.725,95.031,87.899
1.9478,97.067,97.037,95.968,92.199
0.83808,90.888,95.63,69.863,79.2
