0.34361,-60.911,-51.11,3.7037,14.962
1.0492,-60.911,-40.562,34.211,35.034
1.4195,-2.1876,2.3618,40.741,43.981
1.3753,43.025,43.064,64.704,64.724
1.5168,115.26,92.379,92.623,81.774
1.5984,119.94,104.36,91.241,84.581
1.7371,70.935,83.643,65.041,74.112
1.5944,94.224,88.364,75.714,74.956
2.0868,80.889,77.083,91.057,78.505
1.7626,46.017,53.566,47.692,52.407
1.2709,73.835,65.698,50,54.531
1.7382,42.079,49.611,30.709,46.386
1.5925,29.135,41.133,47.368,50.311
1.4372,93.872,86.121,94.068,87.266
1.5173,74.197,69.805,90.351,80.735
0.69579,93.872,92.832,94.068,93.893
0.63207,87.314,87.366,92.829,92.861
