2.8587,47.141,46.268,28.743,38.046
1.8608,42.805,42.662,51.445,49.944
1.466,-38.123,8.5288,5.2239,29.952
1.8787,58.44,61.45,30.464,43.738
1.9361,90.385,91.835,64.982,65.006
2.0191,107.41,107.04,43.478,59.084
2.1967,106.41,105.48,65.844,65.868
1.3682,99.98,99.767,49.66,55.17
2.825,99.98,91.772,38.854,41.565
2.2223,43.398,46.55,29.05,30.392
2.2211,-7.6892,12.939,7.8947,22.368
1.8723,29.099,30.306,26.724,35.529
1.6297,39.673,39.537,65.116,57.818
2.1513,-38.54,13.243,8.75,35.983
0.70065,10.546,18.248,11.594,20.755
1.6375,32.645,44.09,26.708,40.294
2.1535,62.368,56.513,69.62,58.117
1.7332,24.236,40.288,17.931,33.96
1.7277,101.97,84.483,83.007,64.93
0.95782,99.768,96.434,91.892,79.755
1.9095,-14.372,4.7685,9.2593,19.845
2.992,75.685,56.992,72.075,56.481
2.7398,97.894,78.243,89.286,73.284
2.5889,37.883,51.854,29.327,40.968
3.4112,73.485,75.569,11.877,38.241
1.924,99.276,95.532,83.453,78.588
2.9293,21.674,24.055,28.718,30.407
3.4816,26.589,37.443,30.483,41.096
3.1395,41.549,52.145,46.531,55.656
3.4675,65.227,65.034,67.045,62.056
3.5174,68.983,76.31,85.47,75.332
2.1214,120.03,107.36,95.625,90.758
3.4037,72.659,56.403,59.859,51.166
2.5123,101.72,78.031,88.393,71.427
3.4847,62.965,60.885,78.151,70.041
3.8225,71.567,68.895,69.625,67.429
2.8443,81.233,76.907,29.268,46.337
2.3948,92.77,87.761,78.736,74.366
3.3933,-25.59,6.2278,5.9761,23.717
2.4965,45.914,43.956,41.206,41.763
2.9441,18.872,37.538,28.365,42.946
4.1045,90.94,72.371,91.611,75.052
3.4235,50.544,59.764,53.778,56.921
2.6696,85.865,68.38,76.768,63.623
5.0534,57.699,43.565,70.245,52.343
2.8068,40.153,34.992,29.963,33.507
2.5464,34.699,44.269,44.811,49.35
3.2006,91.679,70.833,80.769,66.686
4.0425,12.501,33.465,20.385,35.483
2.772,14.797,30.156,22.5,29.809
4.0071,55.872,55.7,37.764,46.734
3.5224,20.462,37.332,28.077,38.976
2.519,48.446,49.005,47.619,48.026
2.9639,53.28,54.025,52.766,52.902
3.6334,21.251,37.038,29.918,39.072
3.093,69.811,58.784,28.761,33.678
3.6276,47.141,57.246,61.792,60.508
2.8882,98.184,84.213,80.488,72.185
3.7868,60.424,61.794,54.808,56.711
3.3424,55.55,59.47,52.137,56.157
2.9771,67.529,67.537,72.683,63.302
2.654,102.8,90.089,57.219,54.376
2.7912,115.06,90.23,94.85,81.325
3.4604,97.846,93.433,89.024,83.986
3.162,40.109,65.163,46.124,62.409
3.3205,97.518,87.402,76.132,73.711
3.5554,90.704,85.616,82.533,73.49
2.9639,58.506,69.403,16.279,39.766
3.2094,98.382,89.187,91.342,81.371
3.4365,116.73,107.57,95.556,90.986
2.9112,115.92,104.39,95.763,89.289
3.162,105.68,98.032,93.145,87.351
4.2153,94.417,84.684,93.772,81.23
3.2628,57.085,58.043,66.341,59.597
3.0101,115.06,106.21,92.913,86.635
3.5775,108.87,101.56,93.704,89.799
2.8996,74.82,79.421,70.94,74.744
3.6483,91.875,87.772,84,82.354
3.3269,55.623,58.356,70.588,67.829
2.7419,27.412,39.924,34.848,47.513
3.0106,97.653,100.08,93.074,87.052
2.9356,78.598,85.035,83.333,84.562
2.7654,50.771,63.23,61.321,69.296
3.6107,64.577,68.44,65.233,65.81
3.392,70.335,69.666,71.73,71.85
3.0888,28.999,40.242,35.185,47.184
2.918,123.32,109.81,95.257,87.167
2.9633,92.469,83.202,87.671,81.438
2.748,62.362,63.645,78.341,68.656
2.8934,68.892,69.303,5.8824,34.449
3.1698,97.991,87.748,93.274,80.512
3.2718,76.419,75.39,83.41,79.745
2.489,118.27,108.53,85.259,79.063
3.7995,60.513,73.235,65,68.631
3.2891,52.778,58.147,55.078,56.148
2.6898,54.486,57.539,56.566,55.413
3.3433,89.737,82.084,86.611,77.003
3.0902,85.268,82.11,85.915,83.616
3.2171,93.551,96.302,84.98,79.225
3.001,86.134,86.114,69.835,72.417
3.2123,71.164,67.793,47.391,52.883
2.8923,48.307,51.393,61.5,56.776
3.6607,51.462,57.253,59.701,57.631
2.9213,94.177,82.398,90.625,75.7
2.2737,100.55,98.561,63.875,63.897
3.4852,92.158,93.052,94.419,87.079
3.4005,84.227,77.863,77.736,71.035
3.6032,50.621,49.99,31.837,38.145
2.9107,43.069,42.926,20.29,23.954
2.7915,53.421,48.131,6.6351,20.926
2.9252,76.432,76.215,39.815,45.119
1.9611,117.09,102.72,75.521,73.424
3.6543,87.489,81.338,91.342,81.491
4.092,31.793,36.72,37.413,40.417
3.2483,16.772,22.266,19.583,20.265
3.0161,0,8.84,14.433,14.197
2.597,37.903,42.985,42.975,45.388
2.8251,59.67,65.253,62.667,63.41
3.4708,57.096,51.402,61.957,56.932
3.7445,7.2382,16.807,10.909,22.282
3.5291,0,7.774,16.4,18.938
2.7754,18.873,18.785,12.755,19.145
2.8934,65.887,56.341,77.523,65.142
3.7972,62.868,58.435,74.476,65.844
3.4916,16.076,26.542,24.315,33.738
3.09,38.546,40.751,45.726,45.923
3.5944,35.059,34.184,38.806,37.856
2.7625,40.435,45.435,45.251,48.061
2.5287,102.24,78.485,74.286,68.164
3.6384,33.126,44.316,39.13,45.321
2.8287,15.083,22.884,20.183,26.846
3.1331,67.727,55.859,68.444,56.39
3.8976,94.744,76.172,88.339,73.647
2.5169,64.553,60.174,69.048,63.954
3.1652,120.95,93.564,94.662,77.254
2.8607,40.239,49.86,33.333,44.295
3.0153,13.031,29.982,15.574,30.518
3.2062,65.14,64.947,47.5,55.918
2.8858,91.222,81.391,94.359,82.623
2.1872,24.899,48.692,32.624,50.016
2.88,101.57,91.046,73.162,72.314
2.8469,107.28,101.11,95.192,87.562
3.3534,88.88,74.56,88.525,73.116
3.8259,40.032,51.157,44.565,52.683
3.3433,84.081,76.809,91.304,76.7
2.242,77.282,77.063,28.571,47.932
1.5831,113.86,101.75,85.294,81.659
2.9291,95.616,87.383,88.889,81.365
2.84,39.589,47.505,37.5,46.811
2.8024,62.925,67.71,65.801,66.142
3.4588,107.17,96.4,95.349,85.364
1.9045,92.982,94.192,88.462,82.443
1.3479,32.586,46.021,47.273,51.167
1.5346,17.129,28.251,16.176,28.213
1.5509,69.069,65.07,60,57.507
1.8765,118.57,105.4,95.395,88.693
0.77356,106.24,105.95,93.068,93.104
