8.8833,0.00031839
9.3127,0.00087136
9.7421,0
10.172,0
10.601,0
11.03,0
11.46,0.00035258
11.889,0
12.319,0
12.748,0.00023968
13.178,0.0011962
13.607,0
14.037,0
14.466,0
14.895,6.8516e-05
15.325,0.00070209
15.754,0
16.184,0.00040402
16.613,0.0012876
17.043,0.00099029
17.472,0.0011296
17.902,0
18.331,0
18.76,0.0012056
19.19,0.0010291
19.619,0.0011844
20.049,0.001986
20.478,0.0013586
20.908,0.00045637
21.337,0.0010448
21.767,0.0006897
22.196,0.0036615
22.625,0.0003857
23.055,0.0024394
23.484,0.002087
23.914,0.0028357
24.343,0.0011931
24.773,0.0042473
25.202,0.0040661
25.632,0.0017285
26.061,0.0031747
26.49,0.0044518
26.92,0.0016786
27.349,0.00054612
27.779,0.0030797
28.208,0.0020579
28.638,0.0038085
29.067,0.0040795
29.497,0.0013516
29.926,0.0040061
30.355,0.0026969
30.785,0.0013776
31.214,0.0027466
31.644,0.0041045
32.073,0.0043483
32.503,0.00082527
32.932,0.0060495
33.362,0.0070401
33.791,0.0049206
34.22,0.0049372
34.65,0.0029654
35.079,0.003028
35.509,0.0041743
35.938,0.001946
36.368,0.0059935
36.797,0.0044553
37.227,0.003028
37.656,0.0073977
38.085,0.0031158
38.515,0.00479
38.944,0.0078463
39.374,0.0041856
39.803,0.0050216
40.233,0.0051953
40.662,0.0071973
41.092,0.0033905
41.521,0.0046357
41.95,0.010018
42.38,0.0025735
42.809,0.0071515
43.239,0.0037699
43.668,0.0043589
44.098,0.0066331
44.527,0.0046019
44.957,0.0068266
45.386,0.0041355
45.815,0.0071682
46.245,0.0056275
46.674,0.0065864
47.104,0.0069463
47.533,0.0070836
47.963,0.0029174
48.392,0.0063985
48.822,0.0052753
49.251,0.0039653
49.68,0.0049199
50.11,0.0032019
50.539,0.0088963
50.969,0.0086992
51.398,0.0036507
51.828,0.0042795
52.257,0.0068898
52.687,0.0065978
53.116,0.0039637
53.545,0.0026908
53.975,0.0078764
54.404,0.0049989
54.834,0.0090135
55.263,0.0043649
55.693,0.0027438
56.122,0.0076173
56.552,0.010002
56.981,0.0081804
57.41,0.008283
57.84,0.0062343
58.269,0.0070838
58.699,0.0079913
59.128,0.0064523
59.558,0.0045089
59.987,0.0071943
60.417,0.011222
60.846,0.0062185
61.275,0.010392
61.705,0.00372
62.134,0.0055409
62.564,0.0039603
62.993,0.0067547
63.423,0.0055778
63.852,0.0071158
64.282,0.0055243
64.711,0.0042409
65.14,0.0075541
65.57,0.01093
65.999,0.0058199
66.429,0.0071545
66.858,0.0079617
67.288,0.010351
67.717,0.01158
68.146,0.0080556
68.576,0.0058959
69.005,0.0070493
69.435,0.0095408
69.864,0.0057098
70.294,0.010365
70.723,0.0075788
71.153,0.010383
71.582,0.013664
72.011,0.012042
72.441,0.0085388
72.87,0.013376
73.3,0.0094432
73.729,0.0074658
74.159,0.0075285
74.588,0.0089128
75.018,0.0080281
75.447,0.0067947
75.876,0.01167
76.306,0.014183
76.735,0.011054
77.165,0.0074385
77.594,0.010074
78.024,0.0078381
78.453,0.01006
78.883,0.0067085
79.312,0.0072746
79.741,0.0032832
80.171,0.0091499
80.6,0.0083108
81.03,0.011933
81.459,0.0081378
81.889,0.0070304
82.318,0.010962
82.748,0.0088545
83.177,0.0058684
83.606,0.0057764
84.036,0.0052016
84.465,0.0088054
84.895,0.0061637
85.324,0.0064471
85.754,0.0092554
86.183,0.0067906
86.613,0.0063327
87.042,0.0065972
87.471,0.0055019
87.901,0.0025777
88.33,0.0059383
88.76,0.0040564
89.189,0.0035963
89.619,0.0044936
90.048,0.0043247
90.478,0.00065649
90.907,0.0034003
91.336,0.0011549
91.766,0.000787
92.195,0.0017524
92.625,0.00012603
93.054,0.0030663
93.484,0
93.913,0.00072043
94.343,0.00076143
94.772,0.00071716
