18.7,0.0042097
21.933,0.0081677
25.165,0.0050434
28.398,0.013292
31.63,0.019878
34.862,0.01589
38.095,0.023974
41.328,0.035079
44.56,0.034096
47.793,0.055272
51.025,0.036869
54.258,0.047651
57.49,0.063354
60.723,0.052484
63.955,0.049569
67.188,0.064562
70.42,0.083466
73.653,0.053135
76.885,0.052737
80.118,0.051145
83.35,0.0449
86.582,0.045888
89.815,0.037383
93.047,0.026398
96.28,0.010821
99.512,0.015859
102.75,0.0078339
105.98,0.0062089
109.21,0.0059384
112.44,0.0065328
115.67,0.0022741
118.91,0.0029783
122.14,0.0040376
125.37,0.0042595
128.6,0.0041169
131.84,0
135.07,0.0014257
138.3,0.0024466
141.53,0
144.77,0
148,0.0008254
