-83.429,0.0051926
-81.595,0
-79.761,0
-77.927,0
-76.093,0
-74.259,0.00071442
-72.425,0
-70.59,0.00062057
-68.756,0
-66.922,0.00066706
-65.088,0.00059228
-63.254,0
-61.42,0.00027772
-59.586,0.00048292
-57.752,0.00087136
-55.917,0
-54.083,0
-52.249,0
-50.415,0
-48.581,0.0003857
-46.747,0
-44.913,0.0016267
-43.079,0
-41.245,0.0010769
-39.41,0.0014608
-37.576,0
-35.742,0
-33.908,0
-32.074,0
-30.24,0.0018544
-28.406,0
-26.572,0.00067661
-24.737,0.0015202
-22.903,0.00076973
-21.069,0
-19.235,0
-17.401,0.0007089
-15.567,0.0019887
-13.733,0
-11.899,0.00079946
-10.064,0.0013987
-8.2304,0.00044288
-6.3963,0.00067813
-4.5621,0.0031514
-2.728,0.00028305
-0.89389,0.0095038
0.94023,0.0017712
2.7743,0.0014205
4.6085,0.0025985
6.4426,0.0012574
8.2767,0.0010848
10.111,0.00087267
11.945,0.011082
13.779,0.0056775
15.613,0.0073301
17.447,0.0069857
19.281,0.0047142
21.116,0.011316
22.95,0.010392
24.784,0.011332
26.618,0.013906
28.452,0.01005
30.286,0.011795
32.12,0.018007
33.954,0.013854
35.788,0.012128
37.623,0.019529
39.457,0.02246
41.291,0.014058
43.125,0.018288
44.959,0.015742
46.793,0.016781
48.627,0.018857
50.461,0.018355
52.296,0.014045
54.13,0.029446
55.964,0.019586
57.798,0.014967
59.632,0.01393
61.466,0.023354
63.3,0.025264
65.134,0.019892
66.969,0.015549
68.803,0.023325
70.637,0.018324
72.471,0.019626
74.305,0.018149
76.139,0.02048
77.973,0.021853
79.807,0.020094
81.641,0.02577
83.476,0.01839
85.31,0.018574
87.144,0.025013
88.978,0.017207
90.812,0.020533
92.646,0.027596
94.48,0.017628
96.314,0.021312
98.149,0.022889
99.983,0.015253
101.82,0.016079
103.65,0.016211
105.49,0.011567
107.32,0.006063
109.15,0.0049117
110.99,0.0068345
112.82,0.0039516
114.66,0.0058837
116.49,0.0046454
118.32,0.0062887
120.16,0.0029913
121.99,0.003246
123.83,0.00041749
125.66,0.0016859
127.49,0.0013449
129.33,0.0010342
131.16,0.0019069
133,0.0023343
134.83,0.00072057
136.67,0
138.5,0.0022067
140.33,0.00073004
142.17,0.00020393
144,0.00019817
145.84,0.000719
147.67,0
149.5,0
151.34,0.0015904
153.17,0.00058762
155.01,0.00080789
156.84,0
158.67,0
160.51,0.00042801
162.34,0
164.18,0
166.01,0
167.85,0
169.68,0.00057955
171.51,0.0005081
173.35,0
175.18,0.00087804
177.02,0.00043606
178.85,0
180.68,0
182.52,0
184.35,0
186.19,0
188.02,0.00041413
189.85,0
191.69,0
193.52,0.00052499
195.36,0.00039968
197.19,0
199.03,0
200.86,0
202.69,0
204.53,0.00047481
206.36,0
208.2,0
210.03,0
211.86,0
213.7,0
215.53,0
217.37,0
219.2,0
221.03,0.00047641
222.87,0
224.7,0
226.54,0
228.37,0
230.21,0.00041127
232.04,0
233.87,0
235.71,0
237.54,0
239.38,0
241.21,0
243.04,0
244.88,0
246.71,0
248.55,0.00032101
250.38,0
252.21,0
254.05,0.00036452
255.88,0
257.72,0
259.55,0
261.39,0
263.22,0
265.05,0
266.89,0
268.72,0
270.56,0
272.39,0.00049738
274.22,0
276.06,0
277.89,0.00014414
279.73,0
281.56,0
283.39,0.0005395
