0,0
0.48701,0
0.97403,0
1.461,0
1.9481,0
2.4351,0
2.9221,0.00023968
3.4091,6.8516e-05
3.8961,0.00071985
4.3831,0.00080619
4.8701,0.0018863
5.3571,0
5.8442,0.0052108
6.3312,0.0066873
6.8182,0.0050695
7.3052,0.0037944
7.7922,0.005027
8.2792,0.0062541
8.7662,0.0039111
9.2532,0.0046873
9.7403,0.0018547
10.227,0.0021879
10.714,0.0047743
11.201,0.0030604
11.688,0.0025666
12.175,0.0042154
12.662,0.0012342
13.149,0
13.636,0.0023198
14.123,0.0025154
14.61,0.00043897
15.097,0.0024382
15.584,0.0024031
16.071,0.0036864
16.558,0.0018798
17.045,0.0034376
17.532,0.0021032
18.019,0.0061205
18.506,0.0030483
18.994,0.0023903
19.481,0.003691
19.968,0.0041882
20.455,0.0013606
20.942,0.0029833
21.429,0.0038555
21.916,0.0008265
22.403,0.0023545
22.89,0.0040685
23.377,0.0019213
23.864,0.0011318
24.351,0.0028061
24.838,0.0027088
25.325,0.0012603
25.812,0.0019307
26.299,0.0026355
26.786,0.00064709
27.273,0.0032131
27.76,0.0053113
28.247,0.0035968
28.734,0.0047581
29.221,0.0029595
29.708,0.0037426
30.195,0.0034347
30.682,0.0010284
31.169,0.0053092
31.656,0.0056799
32.143,0.0017419
32.63,0.0038649
33.117,0.0055184
33.604,0.0052247
34.091,0.0029913
34.578,0.0036425
35.065,0.0033522
35.552,0.0032698
36.039,0.0060897
36.526,0.0033364
37.013,0.0089047
37.5,0.0033782
37.987,0.0046075
38.474,0.0067739
38.961,0.0043536
39.448,0.0054244
39.935,0.0051123
40.422,0.0028861
40.909,0.0045439
41.396,0.0029909
41.883,0.0022414
42.37,0.0041351
42.857,0.0055268
43.344,0.003001
43.831,0.0059663
44.318,0.0015515
44.805,0.0056321
45.292,0.0075311
45.779,0.0067201
46.266,0.0023339
46.753,0.0041121
47.24,0.0053745
47.727,0.0023277
48.214,0.0050593
48.701,0.0054813
49.188,0.0053729
49.675,0.0026455
50.162,0.0032181
50.649,0.0045879
51.136,0.0036286
51.623,0.0019544
52.11,0.0044568
52.597,0.0079976
53.084,0.0060131
53.571,0.0056459
54.058,0.0065879
54.545,0.0084113
55.032,0.003425
55.519,0.0023357
56.006,0.003669
56.494,0.0018562
56.981,0.0085552
57.468,0.0038975
57.955,0.0026346
58.442,0.0038038
58.929,0.0082179
59.416,0.0058649
59.903,0.0041172
60.39,0.0065459
60.877,0.0070013
61.364,0.0055216
61.851,0.0056694
62.338,0.0038119
62.825,0.0061895
63.312,0.0031654
63.799,0.0038218
64.286,0.0066255
64.773,0.0083357
65.26,0.0052675
65.747,0.002831
66.234,0.0060627
66.721,0.007302
67.208,0.0030037
67.695,0.0067141
68.182,0.0058542
68.669,0.0049759
69.156,0.0079405
69.643,0.011317
70.13,0.0075426
70.617,0.0090548
71.104,0.0038124
71.591,0.0097149
72.078,0.0051367
72.565,0.0051129
73.052,0.0032128
73.539,0.0061483
74.026,0.0067168
74.513,0.0057747
75,0.0063514
75.487,0.0047443
75.974,0.0078237
76.461,0.0051164
76.948,0.0038465
77.435,0.011485
77.922,0.0078277
78.409,0.00693
78.896,0.0052301
79.383,0.0058356
79.87,0.0045122
80.357,0.0078225
80.844,0.0045384
81.331,0.0058073
81.818,0.005585
82.305,0.0081129
82.792,0.01058
83.279,0.0079988
83.766,0.0054689
84.253,0.0057682
84.74,0.0094584
85.227,0.007263
85.714,0.0059102
86.201,0.006999
86.688,0.0093859
87.175,0.0031085
87.662,0.0059401
88.149,0.010397
88.636,0.0086375
89.123,0.010551
89.61,0.0075296
90.097,0.0076058
90.584,0.012161
91.071,0.012627
91.558,0.013631
92.045,0.0075233
92.532,0.0067839
93.019,0.020359
93.506,0.015258
93.994,0.0084283
94.481,0.013682
94.968,0.018383
95.455,0.013974
95.942,0.0065268
96.429,0.0043682
96.916,0.0029144
97.403,0.00068844
